Internet,Radio,TV,Sales
1082,11212,17940,286304
11277,8640,10232,308220
13724,6703,4694,298007
6930,8501,4666,285338
6567,3838,18971,337416
1012,15796,10221,258158
6581,13907,2207,294261
18615,1560,8876,311129
14897,13189,14433,330843
19714,1872,7339,308026
9620,19572,18793,348919
19442,17000,17062,343451
15469,3113,13815,327821
9860,9293,11697,311127
5586,10285,9948,293541
19609,7168,16391,345974
13901,2408,14196,326985
12450,8969,12496,318677
7912,3734,13483,308885
4099,7679,18389,322984
1261,12078,11870,262773
10884,14068,11869,317251
10796,15478,8275,309248
14683,12371,10846,316921
11027,4889,9434,301736
16882,16127,13094,326379
5002,10786,14860,310656
5725,8746,2851,279971
10851,13638,9997,311259
13766,10368,15491,334693
7778,9058,14641,318540
5275,14577,12709,306971
18938,19032,3196,312511
5785,16785,5913,297633
7234,3264,6258,279847
11440,18600,8696,313847
4722,19000,17859,331714
10929,9333,12393,315955
4038,14881,4659,285177
7759,9661,13332,312883
15785,10716,7739,308952
11500,10298,9966,309185
7659,16951,19144,347056
5958,9058,7888,287881
11738,19280,3876,311888
4968,1882,5485,265048
12261,13048,15321,332556
3831,10941,12310,293026
2121,13109,19602,317517
18288,4726,15008,337940
5267,11422,15007,313257
12112,8382,12512,317904
9101,16234,17369,339581
15512,17573,15888,337536
9781,4286,4256,286140
13913,9516,18063,349621
8002,17623,12887,318924
6339,2973,5637,274377
10647,10489,8227,303427
18563,11164,18073,352816
6144,9339,15156,315792
9554,5603,1048,286059
11902,9277,1699,297354
12204,1116,6107,291079
17241,16286,19816,359723
11172,15613,1956,306772
2455,1405,15251,282452
18409,10376,11454,321028
19604,10103,14292,333450
18889,1281,12793,327936
19735,6855,15535,341389
8550,12851,2990,297151
1750,17806,13958,288464
7867,7315,18145,337908
17167,7943,13861,330161
11103,7925,6991,298689
6569,15094,8561,300836
19901,10931,13454,329520
9804,3633,5343,286851
3920,9124,16892,313696
10346,5512,11317,307570
2705,7517,12146,278008
19198,16723,14567,332050
16561,1967,4739,297677
9182,2686,5036,283091
7380,19761,15167,327961
2002,14070,7860,268777
11654,11676,1611,300990
16582,7502,11288,318593
7455,9842,11341,304279
19126,19500,15067,333020
15677,16792,7851,313023
10560,19542,12311,322218
9224,2584,6616,286330
2998,13491,7984,278607
15706,17861,13490,327715
11278,6168,1422,291023
8546,11604,9759,304245
9173,11348,12933,316161
5393,8288,2788,277453
7972,4186,18137,336959
14210,7612,5339,300537
6137,11138,12489,305556
16705,5825,12496,323429
6901,3089,15214,313941
9463,19579,10509,316405
14540,11687,13465,326162
16052,17823,7376,313132
1453,11688,8949,257394
15955,9960,4636,304025
6598,19740,9692,309716
9164,3365,6356,286673
16458,6479,6081,303516
8390,7531,10427,301240
4820,5621,16708,315039
19337,2600,4913,302445
14134,10462,5176,303262
6251,2172,12837,297572
5149,9382,6476,282053
2085,11281,1078,259812
17917,15799,4170,309814
11135,16100,6719,308149
10123,13632,1149,302501
15232,6041,2499,297625
8832,3631,12525,307127
9019,9882,18061,341368
13505,14897,14253,329323
14141,16711,9989,316500
17853,15386,7582,312248
10111,13973,1724,302647
16685,5508,11065,317424
15880,6749,1055,299254
14903,5752,1303,296583
6295,3213,2359,270426
9614,13099,9305,306990
11427,7768,6165,297582
17919,11336,1250,306429
10991,5137,9063,300711
19625,4081,6159,305873
18697,3947,10713,318300
8059,5246,19969,350653
4309,12150,17145,320257
14063,17865,14419,330862
12696,6990,6176,298908
8430,12413,13284,316794
6161,6607,7541,283951
14476,2018,18796,357435
6428,8845,18306,334762
2051,9160,13371,277922
6423,12327,14593,316724
17330,11348,3411,305669
17607,8830,14225,332164
12926,19710,13659,328084
11201,2140,12125,310574
5197,14413,16520,323225
10920,14497,6265,305408
2744,19423,2655,286737
8371,17032,10479,311958
9091,15755,7655,306082
13039,1435,12314,315294
18219,9738,5773,306852
19888,10380,19245,361560
1237,6025,8107,239233
3501,15816,10540,292313
7927,5811,13913,312826
19677,18282,10424,318193
9417,3817,15405,323977
19966,18129,18378,349506
13017,14253,9428,312795
16280,18662,16422,339854
6937,9004,15415,319779
4523,16455,14786,313855
7505,13038,5822,296247
16412,8106,1469,301458
16403,1086,2508,293648
4751,7012,8405,279953
3287,6508,7958,267833
1154,4393,8559,235123
7773,1732,7178,281693
8366,9421,5687,292479
5153,17990,8445,300220
12412,11807,5205,302861
15150,4035,16840,344716
18241,7268,17925,354152
12879,18185,18934,352332
8822,17458,7704,307973
4508,6812,5220,271697
19921,5052,18886,363902
14915,6022,4516,298777
8330,16015,13962,322190
16231,11330,6230,307174
16207,1266,17396,350893
8041,6629,8208,292389
18403,6365,7305,308042
13148,8264,17416,344748
10833,14996,17283,341306
5581,18123,15901,324849
3582,10556,4435,272679
14497,9920,9833,312443
14839,10529,5448,304343
17296,16954,15991,338346
6754,12463,9376,299434
15694,7833,16860,344712
13879,17561,6673,311671
8054,5479,3105,282098
7885,6825,16458,327245
14330,6262,11383,315732
16431,4809,13957,330010
11206,13023,3763,302163
17812,3563,4292,300156
10134,4055,6067,289696
1136,5135,10171,241376
9781,1756,14729,320028
2185,8076,13900,280590
12295,19822,5322,312748
11598,13921,15470,332733
11861,11693,14946,329870
8982,19820,9765,314493
11100,18208,5151,309811
9757,13363,11903,315083
12444,1653,13694,321043
1351,4472,6724,235135
4000,19636,19093,335322
19283,1088,1158,297347
8721,10190,11163,307465
19025,12862,14809,334565
5971,4223,14996,309660
10238,13111,11949,315845
12457,19018,11629,321225
18424,1135,16719,349993
13284,10307,12873,321963
16167,17501,17751,346914
8574,9554,1467,291223
9092,12394,19151,349014
7205,19356,1555,308101
18605,17645,16574,340766
15288,13838,16922,343287
8481,18501,15723,331563
19509,3362,5712,304521
12141,2977,11556,310744
3347,16835,18308,324589
9383,1342,2446,278064
15710,15393,18333,350887
10002,14111,3664,302080
9872,1299,11789,304833
8095,7849,7126,291756
11476,8420,15011,328494
7522,17141,8142,305629
12414,4804,12721,317529
9077,17781,8094,309348
18221,2059,13391,329871
15188,2270,18272,354865
19323,7462,12002,323922
8145,4504,6161,284844
13871,8538,19680,360585
10070,3931,15217,324713
2314,3458,2297,242266
5608,6967,10932,292267
16830,2783,15886,341674
10369,12246,2160,299755
13160,11952,4077,303156
6545,15518,17036,331629
4193,2124,18545,320591
16650,13658,15754,337989
8812,15766,17098,337462
7795,3594,17548,332127
13372,6923,9621,308421
10147,9150,4438,294821
8903,19065,6870,309417
14092,13207,3951,305544
12987,14982,3880,306867
10494,18259,5456,309394
16288,4783,13583,327936
1186,14598,5520,252478
9521,10720,15923,330460
15646,19598,9695,317698
12501,9211,19444,356859
7630,5855,13919,311921
10224,13946,6605,304098
7094,13158,14400,318704
16154,5781,19619,364371
9697,4156,9490,297923
13992,6976,10864,313610
6184,10127,9891,295589
11173,8891,8561,303453
12789,3590,9268,303750
13106,5804,10517,310277
3237,17537,1451,287312
19601,1312,6888,306479
1133,13850,14523,273058
19151,4494,8523,311406
19324,5117,4787,303699
6111,16137,6998,298616
12991,2359,3883,290302
16839,19645,18894,352107
11846,5523,16929,339417
17800,13586,15970,339524
1892,14022,11590,276418
9932,16440,13353,322835
1969,17307,10788,280707
12122,3498,4399,290698
18744,6998,17061,349342
3690,14039,10222,289915
1664,5656,6227,242799
8338,5015,11058,300661
15689,16911,11543,321180
5563,7928,16825,321397
14773,16073,11101,319324
17241,4760,3126,299221
11718,5727,1815,291185
2418,4330,6569,251479
5097,2800,9643,278992
11977,2887,17981,346427
13043,3855,13228,320743
9148,4889,18587,343871
10637,9398,4577,296278
4992,15205,2864,290808
8813,10933,10049,304923
4527,16624,1096,293329
16224,6263,5354,301865
3835,17847,13214,305623
10821,3212,18318,346093
13235,3820,4142,293001
8888,2984,4007,281119
16041,6788,14937,334476
1446,6821,10879,254053
17823,2645,19310,366365
19037,18976,14136,329598
2297,16085,6183,274471
14641,10554,2876,302606
1162,9044,5192,238543
8506,5304,18295,340123
7002,10337,18255,337200
6967,1610,9268,284893
6766,18591,9520,308241
2482,19575,7487,284956
3673,14977,4152,282952
19121,9874,2987,305363
15017,2629,18286,354545
14067,12402,11219,317597
17621,2608,3811,298474
1743,15718,3943,265257
6743,5861,12019,299995
18211,11900,15861,339792
14784,8881,18729,355104
6384,10503,18321,335569
4695,7080,9082,281640
1850,19636,2310,277524
13508,6368,15976,336736
10290,16008,11104,315634
15430,16696,9605,316092
3999,3719,5427,262385
3373,16128,7953,286504
15913,15147,4323,308803
13040,9161,13994,326186
6035,15294,13539,313796
13489,2408,18566,353763
11619,15807,4416,306816
2936,14921,13547,296447
5260,14904,3798,291163
17063,15070,11377,320608
7873,2353,15753,320297
4977,15662,3939,291532
6049,6443,6572,281094
1961,15923,1099,270604
18063,13716,4998,308592
1674,11264,5435,254411
17941,11007,6712,308770
6050,16368,11792,308974
18887,7189,16091,343622
6549,10219,1390,286572
8023,6038,8315,291808
1256,19048,15658,288061
2307,19482,3516,281915
6554,13743,9945,301999
7525,17803,19447,348837
13654,12744,15916,336895
19574,3520,18990,365598
2740,10533,7448,269463
19105,11548,16291,342609
11561,16991,9105,313131
19246,19262,17505,344262
6724,15268,8500,301443
6583,1098,2452,267301
18948,6228,5540,305084
17125,10447,12520,324199
17050,18371,8651,315212
19914,1137,17859,359910
16702,2166,3056,295814
11135,16772,10960,316848
4211,12380,18403,327271
3157,9774,10105,278533
18337,6916,7949,309736
11986,4894,19370,356150
18385,4514,13828,331852
17569,5612,18577,358818
7672,3888,7475,285339
13456,1457,7664,298286
14251,5950,13837,326397
9864,6377,6245,292587
1348,7652,2812,237575
3954,19127,19254,335638
8504,9181,16666,331464
19392,13696,9655,316157
8024,2958,18921,342240
12507,15735,19775,357670
11250,5809,18192,346387
16806,10184,9860,314754
8932,2868,4167,281271
4907,5629,11422,288770
17230,8609,12956,326073
9876,17658,12870,321902
14302,5522,2067,295456
14860,1196,10546,311015
11043,12422,15219,330283
17857,16912,8112,313712
5456,5263,14022,303025
18054,16582,9017,315181
17553,3484,11318,319232
16378,7688,16596,343939
1792,5871,17903,294916
15273,4148,10627,313332
4584,13319,10868,295938
12607,1858,6567,293926
1848,19228,14574,294273
6751,5970,16407,322475
14547,18874,13423,327451
14295,18697,14731,332281
5458,5671,8815,282634
12964,2288,8045,299129
8519,8608,2640,289143
13044,16495,18276,348937
2830,14961,10962,286752
7449,3264,2769,275495
4669,10513,12984,300188
2550,2158,15194,284161
11833,7531,3570,294931
1233,7208,7529,240191
13302,15976,2487,308840
4760,14020,17742,327537
11758,11612,14940,329673
2228,7238,5694,253760
16675,7120,4640,302169
19614,11097,14551,334274
9524,13564,17151,338218
11134,13044,11996,317304
1830,14041,18329,306400
2834,6945,1491,256789
3163,19539,1645,291572
15125,10905,15901,338202
3367,4740,8549,266872
2125,2623,17500,293847
12569,4571,15371,331394
7012,12144,18573,340044
7951,16018,14861,325145
3799,14065,8537,286725
2931,10229,5447,267574
3984,6559,18214,320198
4469,15289,7843,291523
8035,17043,15281,327870
1190,7508,8173,241335
2665,1336,2766,241481
6184,15928,11239,307217
4964,4084,10160,282049
16325,6225,9806,312683
11175,9078,19565,355559
2144,13777,9053,272439
5484,17221,16425,326207
17072,9462,14064,330870
4569,10038,17966,324890
2233,3208,13923,274574
3308,1101,1633,246445
5996,18560,1659,303018
14324,18976,1256,314799
9477,3367,7451,290233
11151,19187,11761,320872
11870,10477,7822,304519
18386,16907,15997,338380
12083,3997,2370,289354
13685,5744,17884,348817
2463,12659,19507,320573
14277,10995,19534,359147
19879,10720,18341,355419
19962,13885,6171,310063
13532,3689,7358,299603
8742,19643,12220,319925
18609,9235,1529,304547
3930,16005,16704,319116
6618,9804,6936,289701
13124,14425,10265,315106
7757,1516,3114,273559
7024,15654,4456,298705
6229,12051,13392,310515
10503,17818,1931,309857
6637,7031,16117,321088
4105,19786,4152,296097
4812,16585,14908,315895
4655,11583,18762,331428
7364,1380,9999,288900
7406,14583,11639,310400
6398,2503,3102,269997
2804,2368,19648,317190
5903,12938,5252,290424
1550,11141,10845,263546
6043,13923,8023,296288
3221,8912,17902,314360
17115,7750,5845,304750
5613,7272,18105,329141
15149,11952,13108,325247
7513,6335,2973,281891
15860,18412,13125,326498
2319,15622,9278,278462
13394,4577,13073,320904
7998,16069,9651,308113
1188,14039,1965,250893
18250,3031,10249,315850
18728,15127,6407,310732
19591,16961,2192,311412
16929,4840,12848,325255
2014,3140,2391,237446
16830,15867,8881,314537
14831,2944,9412,307576
2444,19960,8303,286288
1733,3432,10244,250931
7982,10003,19035,345028
16009,5319,10329,313742
15285,15223,13048,325656
5964,5291,17391,324840
9409,6821,18485,344288
1240,8258,11016,252639
6603,17559,6484,301994
12049,1593,13823,320804
15445,8024,17850,350461
12092,2607,10783,307151
5355,4075,16247,313818
9344,15963,15022,328430
1343,12457,17947,293870
8780,16560,13220,320638
3434,18044,3279,288443
12668,16872,10198,316271
10469,6647,16356,333329
6464,9316,5710,286377
19914,17378,15892,337426
17274,1461,9764,312238
1480,11742,12187,267906
17875,12082,17830,350453
16054,4463,8061,306163
2674,6896,1478,255031
15563,18277,10519,318900
8412,16978,11380,314384
7648,2647,16022,321312
17020,1121,16090,343723
18074,19900,2195,314425
14867,18749,12175,323429
11406,16359,5282,307643
5028,18626,7991,300113
14805,7962,2215,299427
17631,8358,17986,353356
8410,4145,3821,281430
12117,2975,8157,298301
13830,4782,16136,338158
18144,12861,14558,333124
8418,8712,19305,347694
3538,18843,18607,329214
16302,13924,4194,307752
14914,16144,9905,316317
8979,1832,5131,281285
18351,10413,1383,305625
9727,6460,7416,294814
3276,11267,2153,271472
7885,19844,4589,308201
6244,16585,18165,337477
4134,1328,18242,317406
19077,15287,12920,326049
13654,6248,13410,323483
5780,6704,8055,283708
6056,19869,5731,304050
13503,6317,11272,314062
13012,16962,12592,323407
1267,17260,15751,286387
9463,16656,11727,316862
3803,5153,9023,272469
3436,15182,15570,309467
9474,14420,13031,319488
12792,10748,6343,303451
6770,8436,3759,283889
12308,11156,1763,300962
5477,13517,7418,292405
1600,11176,12010,268528
4601,9155,15565,310507
17887,8521,14170,332189
6114,4044,16021,316095
2381,4333,2564,245459
15389,19619,6108,313415
13854,10018,9848,311825
3779,5071,8373,270218
11732,19952,9368,316441
5614,18769,17153,331441
7349,14708,14503,321151
19188,12548,2874,307503
12296,3871,19914,360998
10436,2361,3840,284282
14726,14976,17811,347598
19789,10445,5161,307418
16564,10738,7788,309675
19923,17045,8930,314922
8408,10785,3625,293143
16438,6014,13668,328549
19461,14097,13454,328407
13484,5352,15297,332759
14869,4017,16580,342638
12189,10578,14808,329310
7533,11158,18588,341272
7475,16911,9888,308534
5675,17071,1997,298258
5238,9834,9470,289915
11712,11074,3066,299817
1855,13439,5858,262613
16281,16713,19659,358330
7102,18654,7042,305569
5981,16112,7519,298812
12005,15132,13062,323410
11871,8498,18410,349032
17941,12126,8693,313070
13791,12077,9143,311235
15378,16983,5436,310761
15622,2079,9418,308493
3756,11655,10684,287928
2695,8398,2296,259061
14791,14323,10451,316742
10975,3739,9580,301018
18781,10807,11647,321916
11081,13922,4026,303395
12780,9374,6360,301969
14787,7513,3594,299387
14683,8228,15043,333347
2161,4555,19861,312905
3586,14469,5295,281738
5967,1679,5217,269452
7714,8563,4059,287456
8032,15684,1758,302081
1846,1414,6434,237003
15564,19362,5508,312965
11586,3490,17875,344847
2810,13938,11956,288080
15779,4113,6305,301229
17772,6847,4979,303512
17595,3187,15190,338550
12125,2367,4208,288897
18588,4032,3950,301067
18368,15095,8610,313969
6919,5948,17825,331963
12549,6721,9672,307089
4739,16502,6055,292963
2850,6289,19388,318742
18790,15034,11675,321824
2802,11687,15821,301529
6876,2352,7776,280806
14548,19390,11853,322663
11259,15671,2635,306526
9835,6072,15714,327929
11888,15057,6864,307887
19447,10861,17592,350544
18093,7553,3100,302702
17538,7047,17550,351208
10354,16574,2824,306859
3471,3836,4971,257807
6245,18365,19928,348669
1956,2159,10761,254280
6616,1811,7279,277460
19321,17335,11974,322528
15312,5055,1575,296246
11285,11130,10777,312030
4466,6027,9032,278418
19792,12412,8207,312775
16254,19830,10584,319587
2952,14201,11822,289311
10355,19721,8880,314387
2804,17468,6241,282588
1293,5353,13247,258343
14117,5050,15697,336057
6145,13611,3072,291906
16124,8236,2840,301374
19822,17749,9149,315433
11791,8225,17128,340845
7038,5008,5562,280703
7253,4243,19938,347401
17811,2882,7075,305142
4844,13515,16340,319908
18588,12724,5818,308825
9414,16521,17517,340967
16125,6780,14601,332819
13648,5332,5169,296976
8380,9204,17179,334149
10391,9814,12653,316337
4165,10688,15265,307965
8639,3041,13967,313215
4543,16588,19894,341052
13469,14751,11653,319628
13686,18154,12613,324290
19368,3946,14642,337466
1823,15703,9052,271696
15371,15016,4064,308404
12608,10033,6065,302013
8222,15027,15099,326099
3287,4387,13980,287635
17939,16785,6416,311580
19277,19043,16999,341871
7506,16065,19251,347063
11866,17579,18476,349144
11737,14780,11596,317892
6396,8042,6161,284552
1583,3641,11863,255215
19068,17601,14378,330983
7074,15781,4946,299222
9617,14454,12135,316541
4348,8405,15610,308528
17271,14637,11363,320556
14937,5682,11032,315009
11310,9720,1032,297409
2631,3219,12643,272992
3504,8929,1541,267637
9429,10239,13525,318375
3715,13098,11235,291591
2841,3129,12058,272391
14806,19852,3035,314093
6313,17597,1195,302405
14959,5488,6137,300841
6137,8320,18713,336012
1363,1696,3888,223774
15318,15860,8919,314183
13676,8080,13118,322738
9673,6062,9902,301272
4156,16582,3001,289678
13770,12329,14651,330814
5833,9108,11550,298340
12725,11466,11075,315209
10627,8637,11887,312890
4339,15417,18519,330893
17637,12086,1704,306825
15646,10572,19836,362666
10360,18983,13811,326615
5137,17016,1836,296213
